Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170106-054365,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364189,,5329586,Propuesta incompleta,,,,'2021-04-28 13:20:00','2017-01-06 13:34:03','2017-01-06 13:34:03',Resuelto,,
170106-054366,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364190,,4565773,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2017-01-06 13:34:03','2017-01-06 13:34:03',Resuelto,,
170106-054367,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364191,,3638845,Excepción comercial altas,,,,'2021-04-28 13:20:00','2017-01-06 13:34:03','2017-01-06 13:34:03',Resuelto,,
170106-054369,,Incidente importado desde SAC,,Cac,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364193,,4196073,Daños materiales Cleas,,,,'2021-04-28 13:20:00','2017-01-06 13:34:03','2017-01-06 13:34:03',No Procedente,,
170106-054371,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364195,,3599559,Endosos CAC,,,,'2021-04-28 13:20:00','2017-01-06 13:34:04','2017-01-06 13:34:04',Atendido,,
170106-054379,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364203,,5127365,Retención sin beneficio,,,,'2021-04-28 13:20:00','2017-01-06 13:34:05','2017-01-06 13:34:05',Atendido,,
170106-054380,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1364204,,1356809,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2017-01-06 13:34:05','2017-01-06 13:34:05',Resuelto,,
170106-054385,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1364209,,7101066,Modificación medio de pago,,,,'2021-04-28 13:20:00','2017-01-06 13:34:06','2017-01-06 13:34:06',Resuelto,,
170106-054388,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364212,,6113090,Baja de póliza,,,,'2021-04-28 13:20:00','2017-01-06 13:34:06','2017-01-06 13:34:06',Resuelto,,
170106-054392,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1364216,,6896170,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2017-01-06 13:34:06','2017-01-06 13:34:06',Resuelto,,
170106-054393,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,APR1 - AUTOMOTORES,1364217,,4267534,Certificado de cobertura,,,,'2021-04-28 13:20:00','2017-01-06 13:34:06','2017-01-06 13:34:06',Resuelto,,
170106-054394,,Incidente importado desde SAC,,Mailing,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364218,,1434291,Certificado de cobertura,,,,'2021-04-28 13:20:00','2017-01-06 13:34:06','2017-01-06 13:34:06',Resuelto,,
170106-054395,,Incidente importado desde SAC,,Cac,Usuario Importador,Carta Documento,,,Solucionado,,,,,APL1 - AUTOMOTORES PLANES,1364219,,3524098,Certificado de cobertura,,,,'2021-04-28 13:20:00','2017-01-06 13:34:07','2017-01-06 13:34:07',Resuelto,,
170106-054396,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364220,,4325056,Baja de póliza,,,,'2021-04-28 13:20:00','2017-01-06 13:34:07','2017-01-06 13:34:07',Resuelto,,
170106-054397,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364221,,3393181,Baja de póliza,,,,'2021-04-28 13:20:00','2017-01-06 13:34:07','2017-01-06 13:34:07',Resuelto,,
170106-054399,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364223,,2549134,No califica,,,,'2021-04-28 13:20:00','2017-01-06 13:34:08','2017-01-06 13:34:08',Resuelto,,
170106-054400,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364224,,2493517,No califica,,,,'2021-04-28 13:20:00','2017-01-06 13:34:08','2017-01-06 13:34:08',No Procedente,,
170106-054404,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1364228,,1362491,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2017-01-06 13:34:09','2017-01-06 13:34:09',Resuelto,,
170106-054407,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1364231,,528792,Pago telefónico,,,,'2021-04-28 13:20:00','2017-01-06 13:34:10','2017-01-06 13:34:10',Resuelto,,
170106-054408,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,APR1 - AUTOMOTORES,1364232,,4199175,Certificado de cobertura,,,,'2021-04-28 13:20:00','2017-01-06 13:34:11','2017-01-06 13:34:11',Resuelto,,
170106-054412,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364236,,3245994,Pago telefónico,,,,'2021-04-28 13:20:00','2017-01-06 13:34:11','2017-01-06 13:34:11',Resuelto,,
170106-054413,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364237,,2137100,Cliente para retención,,,,'2021-04-28 13:20:00','2017-01-06 13:34:11','2017-01-06 13:34:11',Atendido,,
170106-054415,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1364239,,295371,Pago telefónico,,,,'2021-04-28 13:20:00','2017-01-06 13:34:11','2017-01-06 13:34:11',Resuelto,,
170106-054416,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364240,,3448023,Contestador,,,,'2021-04-28 13:20:00','2017-01-06 13:34:11','2017-01-06 13:34:11',Atendido,,
170106-054418,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364242,,4505044,Bonificación,,,,'2021-04-28 13:20:00','2017-01-06 13:34:12','2017-01-06 13:34:12',Resuelto,,
170106-054420,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364244,,6630544,Cliente para retención,,,,'2021-04-28 13:20:00','2017-01-06 13:34:13','2017-01-06 13:34:13',Atendido,,
170106-054421,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,TRV2 - SEGURO DEL VIAJERO,1364245,,5438278,Pago telefónico,,,,'2021-04-28 13:20:00','2017-01-06 13:34:13','2017-01-06 13:34:13',Resuelto,,
170106-054422,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1364246,,3397376,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2017-01-06 13:34:13','2017-01-06 13:34:13',Resuelto,,
