Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161215-092550,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144186,,3460970,Pagó,,,,'2021-04-28 13:20:00','2016-12-15 21:30:04','2016-12-15 21:30:04',Atendido,,
161215-092551,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144187,,6811213,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:04','2016-12-15 21:30:04',Resuelto,,
161215-092553,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144189,,1196633,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:05','2016-12-15 21:30:05',Resuelto,,
161215-092554,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144190,,816297,Modificación datos personales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:05','2016-12-15 21:30:05',Resuelto,,
161215-092556,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1144192,,3935149,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-15 21:30:05','2016-12-15 21:30:05',Resuelto,,
161215-092558,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1144194,,2429879,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-15 21:30:05','2016-12-15 21:30:05',Resuelto,,
161215-092559,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144195,,4511645,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Resuelto,,
161215-092561,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,APR1 - AUTOMOTORES,1144197,,3481661,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Resuelto,,
161215-092562,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144198,,3395989,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Resuelto,,
161215-092563,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144199,,2021403,Modificaciones scoring,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Resuelto,,
161215-092564,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144200,,4426445,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Atendido,,
161215-092566,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1144202,,7333001,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Resuelto,,
161215-092567,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144203,,779213,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-15 21:30:06','2016-12-15 21:30:06',Resuelto,,
161215-092568,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1144204,,2510059,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-15 21:30:07','2016-12-15 21:30:07',Resuelto,,
161215-092575,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1144211,,6148642,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-15 21:30:09','2016-12-15 21:30:09',Resuelto,,
161215-092580,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144216,,3524215,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:10','2016-12-15 21:30:10',Resuelto,,
161215-092584,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144220,,3450046,Modificaciones datos del producto,,,,'2021-04-28 13:20:00','2016-12-15 21:30:11','2016-12-15 21:30:11',Resuelto,,
161215-092585,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144221,,2633679,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-15 21:30:11','2016-12-15 21:30:11',Resuelto,,
161215-092587,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144223,,5258149,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-15 21:30:11','2016-12-15 21:30:11',Resuelto,,
161215-092588,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144224,,4333110,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:12','2016-12-15 21:30:12',Resuelto,,
161215-092589,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144225,,4490020,No califica,,,,'2021-04-28 13:20:00','2016-12-15 21:30:12','2016-12-15 21:30:12',Resuelto,,
161215-092590,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144226,,4942455,Daños materiales drive in Ciudadela,,,,'2021-04-28 13:20:00','2016-12-15 21:30:12','2016-12-15 21:30:12',Resuelto,,
161215-092591,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1144227,,7046439,Endosos CAC,,,,'2021-04-28 13:20:00','2016-12-15 21:30:12','2016-12-15 21:30:12',Resuelto,,
161215-092594,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1144230,,4751699,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-15 21:30:13','2016-12-15 21:30:13',Resuelto,,
