Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161111-379142,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884188,,7371197,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-11 09:25:56','2016-11-11 09:25:56',Resuelto,,
161111-379144,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884190,,2481682,Corrección de propuesta,,,,'2021-04-28 13:20:00','2016-11-11 09:25:56','2016-11-11 09:25:56',Resuelto,,
161111-379145,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884191,,7177209,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-11 09:25:57','2016-11-11 09:25:57',Resuelto,,
161111-379146,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Canal productor,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884192,,3604357,Excepción comercial vigente,,,,'2021-04-28 13:20:00','2016-11-11 09:25:57','2016-11-11 09:25:57',Resuelto,,
161111-379151,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884197,,207890,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-11 09:25:57','2016-11-11 09:25:57',Atendido,,
161111-379152,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884198,,1301343,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-11 09:25:57','2016-11-11 09:25:57',Resuelto,,
161111-379153,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884199,,2789713,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-11 09:25:57','2016-11-11 09:25:57',Resuelto,,
161111-379154,,Incidente importado desde SAC,,Lesiones,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUA1 - AUTOMOTORES CARTERA GENERAL,884200,,2622598,Tercero lesionado,,,,'2021-04-28 13:20:00','2016-11-11 09:25:57','2016-11-11 09:25:57',Resuelto,,
161111-379156,,Incidente importado desde SAC,,Oficina Rosario,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,884202,,2063059,Inspección por siniestros,,,,'2021-04-28 13:20:00','2016-11-11 09:25:58','2016-11-11 09:25:58',Resuelto,,
161111-379160,,Incidente importado desde SAC,,Mailing,Usuario Importador,Comercial,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884206,,1155256,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-11-11 09:25:58','2016-11-11 09:25:58',Resuelto,,
161111-379168,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Canal productor,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884214,,4077938,Corrección de propuesta,,,,'2021-04-28 13:20:00','2016-11-11 09:25:59','2016-11-11 09:25:59',Resuelto,,
161111-379171,,Incidente importado desde SAC,,Cobranzas Automático,Usuario Importador,Telemarketing,,,Solucionado,,,,,ATD1 - ROBO/USUAR.T.DEB-CRE,884217,,4394145,No califica,,,,'2021-04-28 13:20:00','2016-11-11 09:25:59','2016-11-11 09:25:59',Resuelto,,
161111-379175,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884221,,4274944,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-11 09:25:59','2016-11-11 09:25:59',Resuelto,,
161111-379177,,Incidente importado desde SAC,,Mailing,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884223,,434801,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-11-11 09:25:59','2016-11-11 09:25:59',Atendido,,
161111-379178,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884224,,2741774,Mensaje,,,,'2021-04-28 13:20:00','2016-11-11 09:26:00','2016-11-11 09:26:00',Atendido,,
161111-379181,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884227,,7750197,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-11 09:26:00','2016-11-11 09:26:00',Atendido,,
161111-379182,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884228,,5211656,Excepción comercial altas,,,,'2021-04-28 13:20:00','2016-11-11 09:26:00','2016-11-11 09:26:00',Resuelto,,
161111-379188,,Incidente importado desde SAC,,Cac,Usuario Importador,Carta Documento,,,Solucionado,,,,,APR1 - AUTOMOTORES,884234,,3806784,Ampliación de Cobertura con inspección,,,,'2021-04-28 13:20:00','2016-11-11 09:26:00','2016-11-11 09:26:00',No Procedente,,
161111-379189,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,884235,,5306627,Contacto del tercero,,,,'2021-04-28 13:20:00','2016-11-11 09:26:00','2016-11-11 09:26:00',Resuelto,,
161111-379191,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884237,,413209,Corrección de propuesta,,,,'2021-04-28 13:20:00','2016-11-11 09:26:00','2016-11-11 09:26:00',Resuelto,,
161111-379199,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884245,,3969826,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-11 09:26:01','2016-11-11 09:26:01',Atendido,,
161111-379201,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884247,,4005931,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-11 09:26:01','2016-11-11 09:26:01',Resuelto,,
161111-379202,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884248,,5560291,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-11 09:26:01','2016-11-11 09:26:01',Resuelto,,
161111-379205,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884251,,3390281,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-11 09:26:02','2016-11-11 09:26:02',Resuelto,,
161111-376610,,,,Cobranzas Automático,Daniela Donda,Atencion Presencial,,,Solucionado,,,6138,,AUS1 - AUTOMOTORES,884254,,5078574,Decisión del asegurado,,,,'2021-04-28 13:20:00','2016-11-11 09:26:03','2016-11-14 13:01:10',Resuelto,,
161111-379217,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884264,,5255648,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-11 09:26:04','2016-11-11 09:26:04',Atendido,,
161111-379219,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,884266,,4017427,,,,,'2021-04-28 13:20:00','2016-11-11 09:26:06','2016-11-11 09:26:06',Resuelto,,
161111-379226,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884273,,4333916,,,,,'2021-04-28 13:20:00','2016-11-11 09:26:07','2016-11-11 09:26:07',Atendido,,
161111-379229,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,APL1 - AUTOMOTORES PLANES,884276,,3884904,Contacto del tercero,,,,'2021-04-28 13:20:00','2016-11-11 09:26:07','2016-11-11 09:26:07',Resuelto,,
161111-379233,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884280,,4101220,No califica,,,,'2021-04-28 13:20:00','2016-11-11 09:26:08','2016-11-11 09:26:08',Resuelto,,
161111-379236,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,APL1 - AUTOMOTORES PLANES,884283,,548945,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-11-11 09:26:08','2016-11-11 09:26:08',Resuelto,,
161111-379246,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884293,,4072442,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-11 09:26:09','2016-11-11 09:26:09',Atendido,,
161111-379247,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884294,,4314135,Corrección de propuesta,,,,'2021-04-28 13:20:00','2016-11-11 09:26:09','2016-11-11 09:26:09',Resuelto,,
161111-379250,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,884297,,7174112,No califica,,,,'2021-04-28 13:20:00','2016-11-11 09:26:09','2016-11-11 09:26:09',Resuelto,,
161111-379256,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,884303,,760499,Facturación,,,,'2021-04-28 13:20:00','2016-11-11 09:26:10','2016-11-11 09:26:10',Resuelto,,
