Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
220324-000137,,[EXTERNAL] SINIESTRO AUTO FORD MONDEO AB 489 IR,Contactenos Patrimoniales Zurich,Daños Materiales Autos,,E-Mail - Cliente,,Pedidos,Solucionado,,,1072112,,AUS1 - AUTOMOTORES,3895345,,5913079,Casa Central - SP,Daños Materiales Autos,,,'2023-06-05 11:00:25','2022-03-24 22:52:25','2022-03-25 16:54:19',Resuelto,,
220402-000020,Daniela Donda,Certificado de Mercosur,,Mailing,Usuario WS,Llamada entrante,,Pedidos,Solucionado,,,1071508,,APA1 - PRENDAS HSBC,3902237,,10793444,Certificado Mercosur/tarjeta de circulación,,,'2022-08-19 12:59:42','2022-08-19 12:59:42','2022-04-02 10:41:52','2022-04-02 10:41:52',Resuelto,,
220401-000260,Daniela Donda,Cert. de Incorporación,,Mailing,Usuario WS,Llamada entrante,,Pedidos,Solucionado,,,1154088,,HOM1 - SEGURO DEL HOGAR,3901534,,3443364,Copia de póliza,,,'2022-08-18 10:41:29','2022-08-18 10:41:29','2022-04-01 10:59:21','2022-04-01 10:59:21',Resuelto,,
220405-000022,,,,Gerencia Automotrices,Silvana Spina,E-Mail,,Pedidos,Solucionado,,,1154980,,AUS1 - AUTOMOTORES,3903703,,2554356,Patente - Motor - Chasis,,,,'2022-06-28 10:17:10','2022-04-05 08:53:38','2022-06-28 10:17:10',No Procedente,,
220330-000710,,,,Emisión Masivos,Romina Suasnavar,Comercial,,Pedidos,Solucionado,,,1153350,,PRI1 - PROTECCION INTEGRAL GENERAL,3899793,,12159696,Corrección / Propuesta incompleta,,,,'2022-06-27 12:09:33','2022-03-30 14:27:01','2022-06-27 12:09:33',Resuelto,,
220330-000721,,,,Emisión Masivos,Romina Suasnavar,Comercial,,Pedidos,Solucionado,,,1153357,,PRI1 - PROTECCION INTEGRAL GENERAL,3899801,,12160455,Corrección / Propuesta incompleta,,,,'2022-06-27 11:40:54','2022-03-30 14:29:52','2022-06-27 11:40:54',Resuelto,,
220404-000137,,,,Emisión Masivos,Romina Suasnavar,Comercial,,Pedidos,Solucionado,,,1154482,,HOM1 - SEGURO DEL HOGAR,3902474,,9182573,Corrección / Propuesta incompleta,,,,'2022-06-10 14:30:43','2022-04-04 10:02:33','2022-06-10 14:30:43',No Procedente,,
220405-000040,,,,Emisión Masivos,Nahuel Gonzalez,Canal productor,,Pedidos,Solucionado,,,1148627,,HOM1 - SEGURO DEL HOGAR,3903718,,1420358,Cambio de titularidad - Hogar por fallecimiento,,,'2022-06-03 15:54:24','2022-06-10 14:23:20','2022-04-05 09:08:48','2022-06-10 14:23:20',Resuelto,,
220405-000030,,,,Emisión Masivos,Nahuel Gonzalez,Canal productor,,Pedidos,Solucionado,,,1149557,,HOM1 - SEGURO DEL HOGAR,3903716,,1420358,Cambio de titularidad - Hogar por fallecimiento,,,'2022-05-19 09:50:59','2022-05-30 19:43:56','2022-04-05 09:07:22','2022-05-30 19:43:56',Resuelto,,
220323-000952,,,,Inspecciones Previas Commercial,Enrique Antorena,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1151303,,AUT1 - AUTOMOTORES,3895080,,10794907,Rechazos/Baja de póliza - Autos,,,,'2022-05-27 11:14:15','2022-03-23 17:39:59','2022-05-27 11:14:15',No Procedente,,
