Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161216-051561,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204185,,5432755,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:33','2016-12-16 14:05:33',Resuelto,,
161216-050860,,,,Gerencia Venta Directa,Milagros Chiapella,Llamada entrante,,,Solucionado,,,63892,,HOC1 - SEGURO DEL HOGAR,1204186,,6766133,Cotización directos,,,,'2021-04-28 13:20:00','2016-12-16 14:05:35','2017-01-03 09:45:27',Resuelto,,
161216-051562,,Incidente importado desde SAC,,Cerrito- CIS,Usuario Importador,Canal productor,,,Solucionado,,,,,AUT1 - AUTOMOTORES,1204187,,7344808,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-12-16 14:05:35','2016-12-16 14:05:35',Resuelto,,
161216-051565,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204190,,3833914,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-12-16 14:05:36','2016-12-16 14:05:36',Atendido,,
161216-051566,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204191,,5267565,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-12-16 14:05:36','2016-12-16 14:05:36',Atendido,,
161216-051568,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1204193,,305832,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-16 14:05:36','2016-12-16 14:05:36',Resuelto,,
161216-051572,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204197,,575754,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-16 14:05:38','2016-12-16 14:05:38',Atendido,,
161216-051575,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204200,,1897788,4 cuotas con un descuento del 15 %,,,,'2021-04-28 13:20:00','2016-12-16 14:05:39','2016-12-16 14:05:39',Resuelto,,
161216-051578,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204203,,7453137,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:39','2016-12-16 14:05:39',Resuelto,,
161216-051579,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204204,,4470447,No califica,,,,'2021-04-28 13:20:00','2016-12-16 14:05:39','2016-12-16 14:05:39',Resuelto,,
161216-051581,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1204206,,4886656,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-16 14:05:40','2016-12-16 14:05:40',Resuelto,,
161216-051582,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204207,,1866594,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:40','2016-12-16 14:05:40',Resuelto,,
161216-051586,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204211,,2219070,Mensaje,,,,'2021-04-28 13:20:00','2016-12-16 14:05:41','2016-12-16 14:05:41',Atendido,,
161216-051587,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204212,,1247997,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:41','2016-12-16 14:05:41',Resuelto,,
161216-051588,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204213,,3631350,No califica,,,,'2021-04-28 13:20:00','2016-12-16 14:05:41','2016-12-16 14:05:41',Resuelto,,
161216-051589,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1204214,,1865448,Endosos CAC,,,,'2021-04-28 13:20:00','2016-12-16 14:05:41','2016-12-16 14:05:41',Resuelto,,
161216-051590,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204215,,775509,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:42','2016-12-16 14:05:42',Resuelto,,
161216-051591,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204216,,1322896,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:42','2016-12-16 14:05:42',Resuelto,,
161216-051592,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204217,,4523598,Daños materiales Cordoba,,,,'2021-04-28 13:20:00','2016-12-16 14:05:43','2016-12-16 14:05:43',Resuelto,,
161216-051597,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204222,,4251692,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-16 14:05:43','2016-12-16 14:05:43',Resuelto,,
161216-051598,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204223,,7290517,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:44','2016-12-16 14:05:44',Resuelto,,
161216-051599,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204224,,7479695,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:44','2016-12-16 14:05:44',Resuelto,,
161216-051601,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,1204226,,3442624,No califica,,,,'2021-04-28 13:20:00','2016-12-16 14:05:45','2016-12-16 14:05:45',No Procedente,,
161216-051602,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204227,,3854351,Venta,,,,'2021-04-28 13:20:00','2016-12-16 14:05:46','2016-12-16 14:05:46',Resuelto,,
161216-051607,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204232,,622325,Endosos CAC,,,,'2021-04-28 13:20:00','2016-12-16 14:05:47','2016-12-16 14:05:47',Atendido,,
161216-051609,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204234,,5322210,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:48','2016-12-16 14:05:48',Resuelto,,
161216-051610,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204235,,4486946,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-12-16 14:05:48','2016-12-16 14:05:48',Resuelto,,
161216-051612,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204237,,2950850,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-12-16 14:05:50','2016-12-16 14:05:50',Resuelto,,
161216-051613,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204238,,899053,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-16 14:05:50','2016-12-16 14:05:50',Resuelto,,
161216-051614,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204239,,7428512,Mensaje,,,,'2021-04-28 13:20:00','2016-12-16 14:05:50','2016-12-16 14:05:50',Atendido,,
161216-051616,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1204241,,5448377,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-12-16 14:05:51','2016-12-16 14:05:51',Resuelto,,
161216-051619,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204244,,1753046,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-16 14:05:51','2016-12-16 14:05:51',Atendido,,
161216-051625,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1204250,,2685974,Recotización,,,,'2021-04-28 13:20:00','2016-12-16 14:05:53','2016-12-16 14:05:53',Resuelto,,
161216-051626,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204251,,6493522,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-16 14:05:53','2016-12-16 14:05:53',Atendido,,
161216-051632,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204257,,5383998,Rechazos/ Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-12-16 14:05:56','2016-12-16 14:05:56',No Procedente,,
161216-051636,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,1204261,,391265,Modificaciones datos del producto,,,,'2021-04-28 13:20:00','2016-12-16 14:05:56','2016-12-16 14:05:56',Resuelto,,
161216-051640,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204265,,3519808,Excepción comercial altas,,,,'2021-04-28 13:20:00','2016-12-16 14:05:56','2016-12-16 14:05:56',Resuelto,,
161216-051641,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204266,,6553083,Rechazos/ Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-12-16 14:05:57','2016-12-16 14:05:57',No Procedente,,
161216-051642,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204267,,6924790,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:58','2016-12-16 14:05:58',Resuelto,,
161216-051643,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204268,,2421110,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-16 14:05:58','2016-12-16 14:05:58',Resuelto,,
161216-051645,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1204270,,3498973,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 14:05:58','2016-12-16 14:05:58',Resuelto,,
161216-051646,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1204271,,1347988,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-12-16 14:05:58','2016-12-16 14:05:58',Resuelto,,
