Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161219-020615,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254185,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:17:58','2016-12-19 10:17:58',Resuelto,,
161219-020617,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254187,,6200464,Endosos CAC,,,,'2021-04-28 13:20:00','2016-12-19 10:17:59','2016-12-19 10:17:59',Resuelto,,
161219-020618,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254188,,3512089,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-19 10:17:59','2016-12-19 10:17:59',Resuelto,,
161219-020619,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254189,,1884944,Facturación,,,,'2021-04-28 13:20:00','2016-12-19 10:17:59','2016-12-19 10:17:59',Resuelto,,
161219-020620,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254190,,5094119,Mensaje,,,,'2021-04-28 13:20:00','2016-12-19 10:17:59','2016-12-19 10:17:59',Atendido,,
161219-020621,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254191,,4492958,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:17:59','2016-12-19 10:17:59',Resuelto,,
161219-020627,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254197,,7864737,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:18:01','2016-12-19 10:18:01',Resuelto,,
161219-020633,,Incidente importado desde SAC,,Oficina Mar del Plata,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254203,,6892940,Riesgos Varios Mar del Plata,,,,'2021-04-28 13:20:00','2016-12-19 10:18:02','2016-12-19 10:18:02',Resuelto,,
161219-020634,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254204,,5094119,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-12-19 10:18:03','2016-12-19 10:18:03',Atendido,,
161219-020637,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254207,,7867218,Modificación datos de hogar sin inspección,,,,'2021-04-28 13:20:00','2016-12-19 10:18:05','2016-12-19 10:18:05',Resuelto,,
161219-020639,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254209,,6958395,Pago telefónico,,,,'2021-04-28 13:20:00','2016-12-19 10:18:05','2016-12-19 10:18:05',Resuelto,,
161219-020640,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254210,,1826682,Daños materiales Cordoba,,,,'2021-04-28 13:20:00','2016-12-19 10:18:05','2016-12-19 10:18:05',Resuelto,,
161219-020641,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254211,,3404459,Endosos CAC,,,,'2021-04-28 13:20:00','2016-12-19 10:18:05','2016-12-19 10:18:05',Atendido,,
161219-020646,,Incidente importado desde SAC,,Mailing,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254216,,7318192,Cupón de pago,,,,'2021-04-28 13:20:00','2016-12-19 10:18:05','2016-12-19 10:18:05',Resuelto,,
161219-020648,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254218,,454764,Pago telefónico,,,,'2021-04-28 13:20:00','2016-12-19 10:18:06','2016-12-19 10:18:06',Resuelto,,
161219-020650,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254220,,7873438,Corrección de propuesta,,,,'2021-04-28 13:20:00','2016-12-19 10:18:07','2016-12-19 10:18:07',Resuelto,,
161219-020655,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254225,,6060388,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-12-19 10:18:07','2016-12-19 10:18:07',Atendido,,
161219-020656,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254226,,990198,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-19 10:18:07','2016-12-19 10:18:07',Atendido,,
161219-020661,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254231,,3303302,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:18:08','2016-12-19 10:18:08',Resuelto,,
161219-020662,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254232,,3263686,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:18:08','2016-12-19 10:18:08',Resuelto,,
161219-020663,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254233,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:18:08','2016-12-19 10:18:08',Resuelto,,
161219-020664,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254234,,812591,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:18:09','2016-12-19 10:18:09',Resuelto,,
161219-020669,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1254239,,1367025,Mensaje,,,,'2021-04-28 13:20:00','2016-12-19 10:18:10','2016-12-19 10:18:10',Atendido,,
161219-020671,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1254241,,3412082,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 10:18:11','2016-12-19 10:18:11',Resuelto,,
