Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161216-011499,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164185,,4365555,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 10:42:56','2016-12-16 10:42:56',Resuelto,,
161216-011500,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164186,,7694942,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-16 10:42:56','2016-12-16 10:42:56',Atendido,,
161216-011504,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164190,,4215704,Mensaje,,,,'2021-04-28 13:20:00','2016-12-16 10:42:57','2016-12-16 10:42:57',Atendido,,
161216-011506,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164192,,5669282,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-16 10:42:58','2016-12-16 10:42:58',Atendido,,
161216-011508,,Incidente importado desde SAC,,Drive in San Isidro,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164194,,776518,Daños materiales drive in San Isidro,,,,'2021-04-28 13:20:00','2016-12-16 10:42:58','2016-12-16 10:42:58',Resuelto,,
161216-011509,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164195,,5187933,Endosos CAC,,,,'2021-04-28 13:20:00','2016-12-16 10:42:58','2016-12-16 10:42:58',Resuelto,,
161216-011510,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164196,,6750111,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 10:42:58','2016-12-16 10:42:58',Resuelto,,
161216-011511,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,1164197,,3521710,Modificaciones datos del producto,,,,'2021-04-28 13:20:00','2016-12-16 10:42:58','2016-12-16 10:42:58',Resuelto,,
161216-011512,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,1164198,,7290152,Modificaciones datos del producto,,,,'2021-04-28 13:20:00','2016-12-16 10:42:58','2016-12-16 10:42:58',Resuelto,,
161216-011513,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1164199,,5669282,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-16 10:42:59','2016-12-16 10:42:59',Resuelto,,
