Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161219-010598,,Incidente importado desde SAC,,Gerencia Clientes,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUT1 - AUTOMOTORES,1244186,,2737647,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-12-19 09:18:10','2016-12-19 09:18:10',Resuelto,,
161219-010601,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244189,,4338624,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:11','2016-12-19 09:18:11',Resuelto,,
161219-010602,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244190,,2841640,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:11','2016-12-19 09:18:11',Resuelto,,
161219-010604,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244192,,3416025,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:11','2016-12-19 09:18:11',Resuelto,,
161219-010605,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1244193,,3436242,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010606,,Incidente importado desde SAC,,Cerrito- CIS,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244194,,1362449,Cerrito - CIS,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010608,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244196,,658831,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010609,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244197,,1906692,8 cuotas con un descuento del 15 %,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010610,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244198,,1110814,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010612,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244200,,3388354,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010613,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1244201,,3607904,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010614,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244202,,5346923,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:12','2016-12-19 09:18:12',Resuelto,,
161219-010615,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244203,,1829494,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:13','2016-12-19 09:18:13',Resuelto,,
161219-010617,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1244205,,1302235,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-12-19 09:18:13','2016-12-19 09:18:13',Resuelto,,
161219-010619,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1244207,,3671141,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-12-19 09:18:13','2016-12-19 09:18:13',Resuelto,,
161219-010621,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244209,,5575119,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-19 09:18:14','2016-12-19 09:18:14',Resuelto,,
161219-010622,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244210,,5277343,Contacto del tercero,,,,'2021-04-28 13:20:00','2016-12-19 09:18:14','2016-12-19 09:18:14',Resuelto,,
161219-010623,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244211,,2016861,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-19 09:18:14','2016-12-19 09:18:14',Resuelto,,
161219-010629,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1244217,,2679895,Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-12-19 09:18:15','2016-12-19 09:18:15',Resuelto,,
