Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
220406-001011,Romina Suasnavar,,,Emisión Masivos,Romina Suasnavar,Comercial,,Pedidos,Solucionado,,,1155900,,PRI1 - PROTECCION INTEGRAL GENERAL,3905740,,12161780,Corrección / Propuesta incompleta,,,,'2022-08-08 12:30:16','2022-04-06 17:26:33','2022-08-08 12:30:16',Resuelto,,
220412-000806,,,,Emisión Masivos,Romina Suasnavar,Comercial,,Pedidos,Solucionado,,,1157811,,PRI1 - PROTECCION INTEGRAL GENERAL,3910371,,12110854,Corrección / Propuesta incompleta,,,,'2022-06-27 14:16:41','2022-04-12 15:38:35','2022-06-27 14:16:41',Resuelto,,
220406-001016,,,,Emisión Masivos,Romina Suasnavar,Comercial,,Pedidos,Solucionado,,,1155905,,PRI1 - PROTECCION INTEGRAL GENERAL,3905747,,12161758,Corrección / Propuesta incompleta,,,,'2022-06-27 14:14:21','2022-04-06 17:32:37','2022-06-27 14:14:21',Resuelto,,
220418-000215,,Reclamo servicio de asistencia,Servicios Prestadores Zurich,Prestadores,franco gomez,Llamada entrante,,Reclamo,Solucionado,,,1158665,,APA1 - PRENDAS HSBC,3912486,,9029756,Demora servicio Prestadores,,,'2022-06-13 15:19:37','2022-06-13 15:19:37','2022-04-18 10:33:36','2022-06-13 15:19:37',Resuelto,,
220407-001272,,,,Calidad,Andrea Sotnik,Llamada entrante,,Reclamo,Solucionado,,,1152941,,HOM1 - SEGURO DEL HOGAR,3907091,Plataforma HSBC - Diferencia campaña,10303791,Venta con anomalías,,2022-04-01,'2022-05-31 18:35:55','2022-05-31 18:35:55','2022-04-07 19:11:46','2022-04-11 16:46:01',No Procedente,,
220408-000376,,En respuesta a su reclamo,Contactenos Patrimoniales Zurich,Calidad,Milagros Chiapella,Llamada entrante,,Reclamo,Solucionado,,,1156637,,PRI1 - PROTECCION INTEGRAL GENERAL,3907499,Plataforma HSBC - Desconocimiento de producto,12118997,Venta con anomalías,,,'2022-05-31 17:51:18','2022-05-31 17:51:18','2022-04-08 11:55:21','2022-04-11 17:34:36',No Procedente,,
220406-000223,,,,Calidad,Talia Barnes,Llamada entrante,,Reclamo,Solucionado,,,1155569,,PRI1 - PROTECCION INTEGRAL GENERAL,3905003,Plataforma HSBC - Desconocimiento de producto,10809722,Venta con anomalías,,,'2022-05-31 17:50:32','2022-05-31 17:50:32','2022-04-06 10:38:18','2022-04-12 17:36:38',No Procedente,,
220417-000047,,[EXTERNAL] Reclamo servicio de asistencia ,Servicios Prestadores Zurich,Prestadores,,E-Mail - Cliente,,Reclamo,Solucionado,,,1140545,,AUS1 - AUTOMOTORES,3912275,,1361418,Reintegro Prestadores - Autos,,,'2022-05-23 10:00:50','2022-05-23 10:00:50','2022-04-17 22:11:57','2022-05-23 10:00:50',Resuelto,,
220418-000578,,,,Supervisores CAC,Cecilia Turco Greco,Llamada entrante,,Pedidos,Solucionado,,,1154738,,ICQ1 - INTEG.COMERCIO QNECT,3912818,,7702792,Rehabilitación de póliza sin Inspección - CG,,,'2022-05-20 10:54:59','2022-05-20 11:10:36','2022-04-18 12:40:59','2022-05-20 11:10:36',Resuelto,,
220418-000040,,,,Prestadores,Lara Moniaci,Llamada entrante,,Reclamo,Solucionado,,,1064449,,AUS1 - AUTOMOTORES,3912322,,7864591,Demora servicio Prestadores,,,'2022-05-19 11:20:08','2022-05-19 11:20:08','2022-04-18 09:17:53','2022-05-19 11:20:08',Resuelto,,
220407-000330,,Reclamo servicio de asistencia,Servicios Prestadores Zurich,Prestadores,Andrea Dominguez,Llamada entrante,,Reclamo,Solucionado,,,1153976,,AUS1 - AUTOMOTORES,3906209,,4218888,Prestadores- Autos,,,'2022-05-19 11:16:43','2022-05-19 11:16:43','2022-04-07 11:16:23','2022-05-19 11:16:43',Resuelto,,
220411-001178,,,,Emisión Masivos,Julia Do Vale,Llamada entrante,,Pedidos,Solucionado,,,1155219,,AUS1 - AUTOMOTORES,3909400,,7147894,Cliente a contactar - Otros,,,,'2022-05-17 15:45:36','2022-04-11 17:07:06','2022-05-17 15:45:36',Resuelto,,
220412-000605,,,,Juicios/Mediaciones Motor,Florencia Magalí Del Castillo,Carta,,Pedidos,Solucionado,,399726,1055346,,AUI1 - AUTOMOTORES INSTITUCIONES,3910194,,3186556,Siniestros,,2014-04-28,,'2022-05-17 11:40:53','2022-04-12 14:09:31','2022-05-17 11:40:53',Resuelto,,
220407-000227,,Información importante póliza vigente,Contactenos Patrimoniales Zurich,Emisión Masivos,Florencia Mengelle,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1110087,,PRI1 - PROTECCION INTEGRAL GENERAL,3906102,,9056369,Alta siniestralidad,,,'2022-05-13 11:06:05','2022-05-16 14:52:49','2022-04-07 10:34:43','2022-05-16 14:52:49',Resuelto,,
