Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
180618-001381,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,96165,352442,,AUS1 - AUTOMOTORES,2174720,,6991933,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2018-06-18 13:20:19','2018-06-18 13:20:19',Resuelto,,
180619-000068,,,,Oficina Mendoza,Lara Tazzi,Llamada entrante,,,Solucionado,,96451,358329,,APR1 - AUTOMOTORES,2176000,,8327882,Daños materiales Mendoza,,,,'2021-04-28 13:20:00','2018-06-19 09:18:14','2018-06-22 09:00:56',Resuelto,,
180619-001697,,,,Emisión Masivos,Lara Moniaci,Llamada entrante,,,Solucionado,,,337562,,AUS1 - AUTOMOTORES,2177536,,5528660,Decisión del asegurado,,2018-06-19,,'2021-04-28 13:20:00','2018-06-19 16:30:17','2018-07-12 11:09:54',Resuelto,,
180619-003255,,,,Emisión Masivos,Laura Busiol,Llamada entrante,,,Solucionado,,,364882,,AUS1 - AUTOMOTORES,2179072,,3642455,Ampliación de Cobertura con inspección,,,,'2021-04-28 13:20:00','2018-06-19 21:42:51','2018-07-10 09:45:56',Resuelto,,
180621-000079,,,,Emisión Masivos,Lara Tazzi,Llamada entrante,,,Solucionado,,,343695,,HOM1 - SEGURO DEL HOGAR,2179328,,5493986,Ampliación de Cobertura sin inspección-Hogar,,,,'2021-04-28 13:20:00','2018-06-21 09:09:30','2018-06-21 11:29:59',Resuelto,,
180621-000910,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,97050,372610,,AUS1 - AUTOMOTORES,2180096,,5396902,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2018-06-21 12:28:03','2018-06-21 12:28:03',Resuelto,,
180621-001170,,,,Gerencia Venta Directa,Usuario WS,Tarea Proactiva sin contacto,,,Solucionado,,3281,371794,,APR1 - AUTOMOTORES,2180352,,3382285,Rechazos/ Reducción de cobertura,,,,'2021-04-28 13:20:00','2018-06-21 13:15:47','2018-06-22 16:32:13',No Procedente,,
180621-001682,,,,Emisión Masivos,Usuario WS,Tarea Proactiva sin contacto,,,Solucionado,,3281,365110,,AUS1 - AUTOMOTORES,2180864,,6238659,Rechazos/ Baja de póliza,,,,'2021-04-28 13:20:00','2018-06-21 13:39:12','2018-08-07 11:11:45',Resuelto,,
180621-001943,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,97130,372754,,AUS1 - AUTOMOTORES,2181120,,382145,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2018-06-21 14:08:10','2018-06-21 14:08:10',Resuelto,,
180621-002218,,,,Emisión Masivos,Martina Perez,Canal productor,,,Solucionado,,,361176,,AUS1 - AUTOMOTORES,2181376,,1995176,Decisión del asegurado,,2018-06-19,,'2021-04-28 13:20:00','2018-06-21 17:19:34','2018-06-22 10:32:38',Resuelto,,
