Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161214-019491,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964185,,7863491,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:15','2016-12-14 15:13:15',Resuelto,,
161214-019494,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964188,,3649134,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-12-14 15:13:16','2016-12-14 15:13:16',Resuelto,,
161214-019496,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964189,,2646155,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:16','2016-12-14 15:13:16',Resuelto,,
161214-019498,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964191,,6210224,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-14 15:13:17','2016-12-14 15:13:17',Resuelto,,
161214-019499,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964192,,5634523,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:18','2016-12-14 15:13:18',Resuelto,,
161214-019500,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964193,,3218300,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-12-14 15:13:18','2016-12-14 15:13:18',Resuelto,,
161214-019501,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964194,,1323444,10 cuotas con un descuento del 15 %,,,,'2021-04-28 13:20:00','2016-12-14 15:13:19','2016-12-14 15:13:19',Resuelto,,
161214-019502,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964195,,1158729,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-14 15:13:20','2016-12-14 15:13:20',Resuelto,,
161214-019503,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964196,,1357632,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-12-14 15:13:20','2016-12-14 15:13:20',Resuelto,,
161214-019505,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964198,,7769956,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:21','2016-12-14 15:13:21',Resuelto,,
161214-019506,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964199,,1330071,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:21','2016-12-14 15:13:21',Resuelto,,
161214-019507,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964200,,590966,Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-12-14 15:13:22','2016-12-14 15:13:22',Resuelto,,
161214-019508,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964201,,4466238,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-14 15:13:22','2016-12-14 15:13:22',Resuelto,,
161214-019511,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964204,,7678658,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-14 15:13:33','2016-12-14 15:13:33',Resuelto,,
161214-019513,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964206,,7306272,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:33','2016-12-14 15:13:33',Resuelto,,
161214-019516,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964209,,3378316,No califica,,,,'2021-04-28 13:20:00','2016-12-14 15:13:33','2016-12-14 15:13:33',Resuelto,,
161214-019517,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964210,,5695624,Daños materiales drive In Centro,,,,'2021-04-28 13:20:00','2016-12-14 15:13:33','2016-12-14 15:13:33',Resuelto,,
161214-019518,,Incidente importado desde SAC,,Emisión Cartera Gral.,Usuario Importador,Telemarketing,,,Solucionado,,,,,INC1 - INCENDIO,964211,,4508367,Cartera general,,,,'2021-04-28 13:20:00','2016-12-14 15:13:34','2016-12-14 15:13:34',Resuelto,,
161214-019519,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964212,,7835524,Modificación datos personales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:34','2016-12-14 15:13:34',Resuelto,,
161214-019522,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964215,,5638028,Contestador,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Atendido,,
161214-019523,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964216,,4869846,No califica,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Resuelto,,
161214-019524,,Incidente importado desde SAC,,Gerencia Concesionaria,Usuario Importador,Carta,,,Solucionado,,,,,APL1 - AUTOMOTORES PLANES,964217,,6535575,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Resuelto,,
161214-019526,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964219,,4871780,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Resuelto,,
161214-019527,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964220,,3135816,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Resuelto,,
161214-019528,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964221,,4581253,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Resuelto,,
161214-019529,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964222,,7245578,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:35','2016-12-14 15:13:35',Resuelto,,
161214-019534,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,964227,,3435565,Rechazos/ Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-12-14 15:13:37','2016-12-14 15:13:37',Resuelto,,
161214-019536,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964229,,7587770,Inspección por previa,,,,'2021-04-28 13:20:00','2016-12-14 15:13:37','2016-12-14 15:13:37',Resuelto,,
161214-019537,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,EGE1 - EXT.GARANTIA ELECTRO,964230,,5043155,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-12-14 15:13:37','2016-12-14 15:13:37',Resuelto,,
161214-019542,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964235,,2549801,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:38','2016-12-14 15:13:38',Resuelto,,
161214-019544,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964237,,224834,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-14 15:13:38','2016-12-14 15:13:38',Atendido,,
161214-019545,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964238,,1303714,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-14 15:13:38','2016-12-14 15:13:38',Resuelto,,
161214-019546,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964239,,1370276,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:38','2016-12-14 15:13:38',Resuelto,,
161214-019547,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964240,,534681,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-14 15:13:38','2016-12-14 15:13:38',Resuelto,,
161214-019550,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964243,,1319090,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:39','2016-12-14 15:13:39',Resuelto,,
161214-019555,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964247,,3039271,Pago telefónico,,,,'2021-04-28 13:20:00','2016-12-14 15:13:41','2016-12-14 15:13:41',Resuelto,,
161214-019557,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964249,,1193424,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-14 15:13:42','2016-12-14 15:13:42',Resuelto,,
161214-019558,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964250,,5042074,Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-12-14 15:13:42','2016-12-14 15:13:42',Resuelto,,
161214-019560,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964252,,4176488,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-12-14 15:13:42','2016-12-14 15:13:42',Resuelto,,
161214-019561,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964253,,3815274,4 cuotas con un descuento del 15 %,,,,'2021-04-28 13:20:00','2016-12-14 15:13:43','2016-12-14 15:13:43',Resuelto,,
161214-019562,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964254,,7497716,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:43','2016-12-14 15:13:43',Resuelto,,
161214-019563,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964255,,3925834,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-14 15:13:43','2016-12-14 15:13:43',Resuelto,,
161214-019564,,Incidente importado desde SAC,,Emisión Cartera Gral.,Usuario Importador,Carta,,,Solucionado,,,,,AUT1 - AUTOMOTORES,964256,,5367693,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-14 15:13:44','2016-12-14 15:13:44',Resuelto,,
161214-019565,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964257,,1935502,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-14 15:13:44','2016-12-14 15:13:44',Atendido,,
161214-019566,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964258,,4480699,Cliente para retención,,,,'2021-04-28 13:20:00','2016-12-14 15:13:44','2016-12-14 15:13:44',Atendido,,
161214-019568,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,964260,,2874586,No califica,,,,'2021-04-28 13:20:00','2016-12-14 15:13:44','2016-12-14 15:13:44',Resuelto,,
161214-019569,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964261,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:44','2016-12-14 15:13:44',Resuelto,,
161214-019571,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964263,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:44','2016-12-14 15:13:44',Resuelto,,
161214-019574,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,964266,,828042,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-14 15:13:45','2016-12-14 15:13:45',Resuelto,,
