Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
190514-002167,,,,Juicios Lesiones,Camila Doglia,Llamada entrante,,,Solucionado,,,671349,,APR1 - AUTOMOTORES,2694400,,8122361,Denuncia Contigencia - SP,,,'2019-05-22 16:52:24','2021-04-28 13:20:00','2019-05-14 17:40:31','2019-06-12 13:07:05',Resuelto,,
190515-000043,,,,Mailing,Andrea Dominguez,Llamada entrante,,,Solucionado,,,536430,,AUS1 - AUTOMOTORES,2694656,,4015711,Copia de póliza,,,,'2021-04-28 13:20:00','2019-05-15 09:04:44','2019-05-15 11:00:47',Resuelto,,
190515-000598,,Certificado de Incorporación de Autos Prendas,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,291291,,AUS1 - AUTOMOTORES,2695168,,8272890,Copia de póliza,,,'2019-05-15 11:12:19','2021-04-28 13:20:00','2019-05-15 11:12:19','2019-05-15 11:12:19',Resuelto,,
190515-001127,,,,Emisión Masivos,Estefania Galdo,Llamada entrante,,,Solucionado,,,472708,,AUS1 - AUTOMOTORES,2695680,,5169698,Reducción de cobertura,,,,'2021-04-28 13:20:00','2019-05-15 13:15:23','2019-05-17 08:50:06',Resuelto,,
190515-001402,,,,Cobranzas Automático,Candela Ferros,Llamada entrante,,,Solucionado,,,475882,,AUS1 - AUTOMOTORES,2695936,,6201007,Reintegro - Automático,,,,'2021-04-28 13:20:00','2019-05-15 14:37:47','2019-05-21 16:10:10',Resuelto,,
190515-001965,,Certificado de Incorporación de Autos Prendas,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,322290,,AUS1 - AUTOMOTORES,2696448,,5334336,Copia de póliza,,,'2019-05-15 17:25:23','2021-04-28 13:20:00','2019-05-15 17:25:23','2019-05-15 17:25:23',Resuelto,,
190516-000498,,Aviso importante DNI: 21537738,Telecobranzas Zurich,Telecobranzas,Andrea Dominguez,Llamada entrante,,,Solucionado,,,469350,,AUS1 - AUTOMOTORES,2697216,,4693321,Cliente a contactar - Telecobranzas,,,'2019-05-21 11:44:49','2021-04-28 13:20:00','2019-05-16 10:53:32','2019-05-21 11:44:49',Resuelto,,
190516-000774,,,,Riesgos Varios Casa Central,Usuario WS,FDU - Call Center,,,Solucionado,,207543,672446,,HOM1 - SEGURO DEL HOGAR,2697472,,7265497,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-05-16 11:51:09','2019-05-16 11:51:09',Resuelto,,
190516-001606,,,,Emisión Masivos,Daniela Donda,Atencion Presencial,,,Solucionado,,,512683,,HOM1 - SEGURO DEL HOGAR,2698240,,450036,Reducción de cobertura - Hogar,,,,'2021-04-28 13:20:00','2019-05-16 15:06:37','2019-05-17 11:10:40',Resuelto,,
190516-001890,,Cláusulas Generales (2),,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,672801,,AUS1 - AUTOMOTORES,2698496,,2826146,Copia de póliza,,,'2019-05-16 16:19:52','2021-04-28 13:20:00','2019-05-16 16:19:52','2019-05-16 16:19:52',Resuelto,,
190516-002165,,,,Daños Materiales Autos,Usuario WS,Oficina Virtual,,,Solucionado,,207758,672924,,AUT1 - AUTOMOTORES,2698752,,7937795,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-16 17:50:04','2019-05-16 17:50:04',Resuelto,,
190517-000041,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,207805,422820,,AUT1 - AUTOMOTORES,2699008,,8342682,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-17 08:56:11','2019-05-17 08:56:11',Resuelto,,
190517-000614,,Certificado de Incorporación de Autos Prendas,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,673194,,AUS1 - AUTOMOTORES,2699520,,9000772,Copia de póliza,,,'2019-05-17 11:17:43','2021-04-28 13:20:00','2019-05-17 11:17:43','2019-05-17 11:17:43',Resuelto,,
190517-000864,,,,Telecobranzas,Laura Busiol,Llamada entrante,,,Solucionado,,,536114,,AUS1 - AUTOMOTORES,2699776,,7706721,Cliente a contactar - Telecobranzas,,,,'2021-04-28 13:20:00','2019-05-17 12:17:53','2019-05-17 17:02:07',Resuelto,,
190517-001462,,,,Riesgos Varios Casa Central,Maria Sol Bacigalupo,Llamada entrante,,,Solucionado,,143137,385166,,CON1 - INTEGRAL CONSORCIO,2700288,,6676956,Casa Central - RV,,,,'2021-04-28 13:20:00','2019-05-17 15:04:20','2019-05-17 15:12:40',Resuelto,,
190517-001749,,Certificado de Incorporación de Autos Prendas,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,671538,,AUS1 - AUTOMOTORES,2700544,,9001255,Copia de póliza,,,'2019-05-17 16:32:40','2021-04-28 13:20:00','2019-05-17 16:32:40','2019-05-17 16:32:40',Resuelto,,
190517-002008,,,,Drive in San Isidro,Candela Ferros,Llamada entrante,,,Solucionado,,205696,662266,,AUS1 - AUTOMOTORES,2700800,,1371115,Drive in San Isidro,,,,'2021-04-28 13:20:00','2019-05-17 17:55:24','2019-05-21 18:05:35',Resuelto,,
190518-000111,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,208208,97227,,APR1 - AUTOMOTORES,2701056,,7932934,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-18 14:47:59','2019-05-18 14:47:59',Resuelto,,
190520-000036,,Póliza de AutoScoring,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,673819,,AUS1 - AUTOMOTORES,2701312,,7348153,Copia de póliza,,,'2019-05-20 08:43:36','2021-04-28 13:20:00','2019-05-20 08:43:36','2019-05-20 08:43:36',Resuelto,,
190520-000304,,,,Emisión Masivos,Romina Gabriela Callero,Llamada entrante,,,Solucionado,,,662854,,HOM1 - SEGURO DEL HOGAR,2701568,,3072489,Decisión del asegurado,,2019-05-20,,'2021-04-28 13:20:00','2019-05-20 10:10:25','2019-05-20 10:10:25',Resuelto,,
190520-000851,,,,Oficina Mar del Plata,Jorge Estevez,Comercial,,,Solucionado,,,525295,,HOC1 - SEGURO DEL HOGAR,2702080,,7877835,Siniestro Jet,,,,'2021-04-28 13:20:00','2019-05-20 12:00:19','2019-05-22 11:53:18',Resuelto,,
190520-001127,,,,Emisión Masivos,Usuario WS,Oficina Virtual,,,Solucionado,,3281,417060,,AUS1 - AUTOMOTORES,2702336,,1879797,Precio,,,,'2021-04-28 13:20:00','2019-05-20 12:55:49','2019-05-20 12:55:49',Resuelto,,
190520-002218,,,,Cobranzas Automático,Camila Doglia,Llamada entrante,,,Solucionado,,,674600,,ATA1 - ROB/USUA.T.DB/CR(03),2703360,,4354401,Cambio segmento Premier/Advance - A consultar,,,,'2021-04-28 13:20:00','2019-05-20 18:21:55','2019-07-15 09:48:33',Resuelto,,
190521-000085,,,,Pago Telefonico,Cecilia Turco Greco,Llamada entrante,,,Solucionado,,,541055,,AUS1 - AUTOMOTORES,2703616,,410174,Pago telefónico,,,,'2021-04-28 13:20:00','2019-05-21 09:22:04','2019-05-22 13:12:21',Resuelto,,
190521-000357,,,,Oficina Cordoba,Maria Sol Bacigalupo,Llamada entrante,,,Solucionado,,208804,31540,,APL1 - AUTOMOTORES PLANES,2703872,,2111939,Casa Central - Lesiones,,,'2019-05-27 12:45:45','2021-04-28 13:20:00','2019-05-21 10:39:58','2019-05-27 12:45:45',Resuelto,,
190515-000328,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,207042,671548,,AUS1 - AUTOMOTORES,2694913,,3415759,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-15 10:20:22','2019-05-15 10:20:22',Resuelto,,
190515-000872,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,207138,671736,,APR1 - AUTOMOTORES,2695425,,363453,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-15 12:09:30','2019-05-15 12:09:30',Resuelto,,
190515-001412,,,,Riesgos Varios Casa Central,Usuario WS,Oficina Virtual,,,Solucionado,,85883,671911,,CON1 - INTEGRAL CONSORCIO,2695937,,1349349,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-05-15 14:37:58','2019-05-15 14:37:58',Resuelto,,
190515-001691,,,,Riesgos Varios Casa Central,Usuario WS,FDU - Call Center,,,Solucionado,,207278,364192,,HOM1 - SEGURO DEL HOGAR,2696193,,4449374,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-05-15 15:58:05','2019-05-15 15:58:05',Resuelto,,
190515-001953,,,,Emisión Masivos,Andrea Sotnik,Canal productor,,,Solucionado,,,672081,,AUS1 - AUTOMOTORES,2696449,,8323424,Venta,,2019-05-01,'2019-05-15 17:26:13','2021-04-28 13:20:00','2019-05-15 17:26:13','2019-05-15 17:26:13',Resuelto,,
190515-002227,,,,Supervisores CAC,Andrea Sotnik,Llamada entrante,,,Solucionado,,,,,Seguros Todos,2696705,,3516867,Cliente a  contactar - Productor,,,,'2021-04-28 13:20:00','2019-05-15 20:02:47','2019-05-16 10:04:57',Resuelto,,
190516-000221,,,,Daños Materiales Autos,Santiago Peirano,Llamada entrante,,,Solucionado,,207438,666426,,AUS1 - AUTOMOTORES,2696961,,1151675,Inspección por siniestros,,,,'2021-04-28 13:20:00','2019-05-16 09:43:10','2019-05-16 10:55:22',Resuelto,,
190516-000761,,,,Juicios / mediaciones daños,Fiorella Beltrami,Llamada entrante,,,Solucionado,,186721,401369,,AUS1 - AUTOMOTORES,2697473,,3900140,Casa Central - Lesiones,,,,'2021-04-28 13:20:00','2019-05-16 11:51:13','2019-05-24 19:14:35',Resuelto,,
190516-001046,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,207589,672541,,AUS1 - AUTOMOTORES,2697729,,8856974,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-16 12:44:32','2019-05-16 12:44:32',Resuelto,,
190516-001321,,,,Daños Materiales Autos,Usuario WS,FDU - Mercado Abierto,,,Solucionado,,23052,672643,,AUS1 - AUTOMOTORES,2697985,,1906692,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-05-16 13:54:15','2019-05-16 13:54:15',Resuelto,,
190516-001892,,Constancia de pago de poliza,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,672801,,AUS1 - AUTOMOTORES,2698497,,2826146,Constancia de pago,,,'2019-05-16 16:20:16','2021-04-28 13:20:00','2019-05-16 16:20:16','2019-05-16 16:20:16',Resuelto,,
190516-002168,,Póliza de AutoScoring,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,592230,,AUS1 - AUTOMOTORES,2698753,,1105902,Copia de póliza,,,'2019-05-16 17:50:26','2021-04-28 13:20:00','2019-05-16 17:50:26','2019-05-16 17:50:26',Resuelto,,
190517-000042,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,375317,,AUS1 - AUTOMOTORES,2699009,,3446282,Certificado Mercosur/tarjeta de circulación,,,'2019-05-17 08:57:44','2021-04-28 13:20:00','2019-05-17 08:57:44','2019-05-17 08:57:44',Resuelto,,
190517-000323,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,665042,,AUS1 - AUTOMOTORES,2699265,,2426369,Certificado Mercosur/tarjeta de circulación,,,'2019-05-17 10:19:58','2021-04-28 13:20:00','2019-05-17 10:19:58','2019-05-17 10:19:58',Resuelto,,
