Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170106-044357,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354186,,4560795,Corrección de propuesta,,,,'2021-04-28 13:20:00','2017-01-06 13:06:34','2017-01-06 13:06:34',Resuelto,,
170106-044358,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354187,,5608207,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2017-01-06 13:06:34','2017-01-06 13:06:34',Resuelto,,
170106-044360,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354189,,3414513,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2017-01-06 13:06:35','2017-01-06 13:06:35',Atendido,,
170106-044361,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354190,,3524131,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2017-01-06 13:06:35','2017-01-06 13:06:35',Resuelto,,
170106-044367,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1354196,,163546,Modificación datos personales,,,,'2021-04-28 13:20:00','2017-01-06 13:06:35','2017-01-06 13:06:35',No Procedente,,
170106-044374,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354203,,4420387,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2017-01-06 13:06:36','2017-01-06 13:06:36',Resuelto,,
170106-044378,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1354207,,2928869,Baja de póliza,,,,'2021-04-28 13:20:00','2017-01-06 13:06:36','2017-01-06 13:06:36',Resuelto,,
170106-044379,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,1354208,,1326587,Contacto del tercero,,,,'2021-04-28 13:20:00','2017-01-06 13:06:37','2017-01-06 13:06:37',Resuelto,,
170106-044382,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354211,,266052,Baja de póliza,,,,'2021-04-28 13:20:00','2017-01-06 13:06:38','2017-01-06 13:06:38',Resuelto,,
170106-044383,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1354212,,3439121,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2017-01-06 13:06:39','2017-01-06 13:06:39',Resuelto,,
