Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161110-177780,,Incidente importado desde SAC,,Suscripción AutoScoring,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494186,,3603094,Excepción comercial altas,,,,'2021-04-28 13:20:00','2016-11-10 21:41:07','2016-11-10 21:41:07',Resuelto,,
161110-177784,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,494190,,200217,Contacto del tercero,,,,'2021-04-28 13:20:00','2016-11-10 21:41:08','2016-11-10 21:41:08',Resuelto,,
161110-177792,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494198,,6059687,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-11-10 21:41:08','2016-11-10 21:41:08',Resuelto,,
161110-177793,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,494199,,1307537,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-10 21:41:08','2016-11-10 21:41:08',Resuelto,,
161110-177798,,Incidente importado desde SAC,,Cobranzas Automático,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,494204,,3477874,Rehabilitación de póliza con Inspección,,,,'2021-04-28 13:20:00','2016-11-10 21:41:08','2016-11-10 21:41:08',Resuelto,,
161110-177799,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494205,,3524792,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-10 21:41:08','2016-11-10 21:41:08',Resuelto,,
161110-177802,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494208,,7377449,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-10 21:41:09','2016-11-10 21:41:09',Atendido,,
161110-177809,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494215,,524571,Rechazos/ Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-11-10 21:41:09','2016-11-10 21:41:09',Resuelto,,
161110-177812,,Incidente importado desde SAC,,,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494218,,6021966,Cliente para retención,,,,'2021-04-28 13:20:00','2016-11-10 21:41:09','2016-11-10 21:41:09',Atendido,,
161110-177817,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494223,,422292,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-10 21:41:10','2016-11-10 21:41:10',Resuelto,,
161110-177818,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494224,,3642674,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-11-10 21:41:10','2016-11-10 21:41:10',Resuelto,,
161110-177827,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494233,,2880376,Ampliación de Cobertura con inspección,,,,'2021-04-28 13:20:00','2016-11-10 21:41:10','2016-11-10 21:41:10',Resuelto,,
161110-177829,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,494235,,4860144,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-10 21:41:10','2016-11-10 21:41:10',Resuelto,,
161110-177833,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494239,,7443716,Propuesta incompleta,,,,'2021-04-28 13:20:00','2016-11-10 21:41:11','2016-11-10 21:41:11',Resuelto,,
161110-177834,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,494240,,4335838,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-10 21:41:11','2016-11-10 21:41:11',Resuelto,,
