Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
220420-000766,Macarena Alcuri,Certificado de Mercosur,,Mailing,Usuario WS,Llamada entrante,,Pedidos,Solucionado,,,1159795,,APA1 - PRENDAS HSBC,3915443,,4416780,Certificado Mercosur/tarjeta de circulación,,,'2022-10-18 12:36:30','2022-10-18 12:36:30','2022-04-20 16:00:10','2022-04-20 16:00:10',Resuelto,,
220425-000409,,,Contactenos Patrimoniales Zurich,Customer Support,Verónica Tamburro,Llamada entrante,,Reclamo,Solucionado,,,,,Seguros Todos,3918218,,2833888,Desconocimiento de débito,,,'2022-07-14 15:35:42','2022-07-14 15:35:42','2022-04-25 11:46:28','2022-07-14 15:35:42',Resuelto,,
220425-001456,,,,Inspecciones Previas Commercial,Enrique Antorena,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1146061,,AUT1 - AUTOMOTORES,3919158,,1329228,Rechazos/Baja de póliza - Autos,,,,'2022-07-04 12:37:00','2022-04-26 00:47:05','2022-07-04 12:37:00',No Procedente,,
220425-001454,,,,Inspecciones Previas Commercial,Enrique Antorena,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1161239,,AUT1 - AUTOMOTORES,3919156,,12118666,Rechazos/Baja de póliza - Autos,,,,'2022-07-04 12:36:12','2022-04-25 23:41:16','2022-07-04 12:36:12',No Procedente,,
220421-000729,,,,Emisión Masivos,Florencia Mengelle,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1105655,,HOM1 - SEGURO DEL HOGAR,3916419,,425385,Alta siniestralidad,,,,'2022-06-21 11:28:11','2022-04-21 14:52:11','2022-06-21 11:28:11',Resuelto,,
220420-000467,,,,Inspecciones Previas Retail,Maria Florencia Garcia,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,,,Seguros Todos,3915186,,6228253,IPOSTE Rechazo Total,,,,'2022-06-15 14:01:56','2022-04-20 13:14:41','2022-06-15 14:01:56',Resuelto,,
220421-000993,,,,Gerencia Productores,Ezequiel Gaston Vera,Llamada entrante,,Pedidos,Solucionado,,,1160299,,CON1 - INTEGRAL CONSORCIO,3916672,,4616703,Cliente a contactar - Facturación,,,,'2022-06-14 13:29:07','2022-04-21 17:21:48','2022-06-14 13:29:07',Resuelto,,
220429-000793,,En respuesta a su reclamo,Contactenos Patrimoniales Zurich,Calidad,Talia Barnes,Llamada entrante,,Reclamo,Solucionado,,,1154521,,HOM1 - SEGURO DEL HOGAR,3923311,Plataforma HSBC - Error administrativo,3626766,Venta con anomalías,,,'2022-06-07 16:53:10','2022-06-07 16:53:10','2022-04-29 13:45:05','2022-05-09 12:52:02',No Procedente,,
220422-000083,,Información importante póliza de hogar,Contactenos Patrimoniales Zurich,Emisión Masivos,Camila Locatelli,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1128348,,HOM1 - SEGURO DEL HOGAR,3916883,,11301204,Alta siniestralidad,,,'2022-05-27 11:09:28','2022-06-06 12:56:36','2022-04-22 09:55:09','2022-06-06 12:56:36',Resuelto,,
220426-000207,,,,Pago Telefonico,Jimena Mendez,Llamada entrante,,Pedidos,Solucionado,,,1161326,,HOM1 - SEGURO DEL HOGAR,3919352,,5330575,Pago telefónico,,,,'2022-06-06 12:23:45','2022-04-26 10:33:41','2022-06-06 12:23:45',Resuelto,,
220421-000503,,"Información póliza de hogar ANDALUCIA, 2781",Contactenos Patrimoniales Zurich,Emisión Masivos,Jessica Selene Sarrugeri,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1081397,,HOM1 - SEGURO DEL HOGAR,3916216,,3712182,Alta siniestralidad,,,'2022-06-01 09:36:58','2022-06-01 16:35:44','2022-04-21 12:47:54','2022-06-01 16:35:44',Resuelto,,
220425-001305,,Información importante póliza de hogar,Contactenos Patrimoniales Zurich,Emisión Masivos,Jessica Selene Sarrugeri,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1113067,,HOM1 - SEGURO DEL HOGAR,3919015,,11301368,Alta siniestralidad,,,'2022-06-01 09:43:30','2022-06-01 16:30:38','2022-04-25 17:40:11','2022-06-01 16:30:38',Resuelto,,
220425-000516,,Información importante póliza de hogar,Contactenos Patrimoniales Zurich,Emisión Masivos,Camila Locatelli,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1106104,,HOM1 - SEGURO DEL HOGAR,3918473,,3420975,Alta siniestralidad,,,'2022-06-01 09:41:23','2022-06-01 16:26:14','2022-04-25 13:27:41','2022-06-01 16:26:14',Resuelto,,
220428-000740,,Información importante póliza de hogar,Contactenos Patrimoniales Zurich,Emisión Masivos,Gustavo Distefano,Tarea Proactiva sin contacto,,Pedidos,Solucionado,,,1072308,,HOM1 - SEGURO DEL HOGAR,3922191,,464556,Decisión de suscripción,,,'2022-06-01 09:46:11','2022-06-01 15:22:45','2022-04-28 15:03:19','2022-06-01 15:22:45',Resuelto,,
