Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
190417-001364,,,,Daños Materiales Autos,Maria Parodi,Llamada entrante,,,Solucionado,,,479394,,AUS1 - AUTOMOTORES,2655529,,1134107,Ampliación de denuncia,Daños Materiales Autos,,,'2023-06-05 11:00:25','2019-04-17 14:17:20','2019-04-17 14:44:43',Resuelto,,
190417-001407,,,,Daños Materiales Autos,Maria Parodi,Llamada entrante,,,Solucionado,,194634,503710,,AUS1 - AUTOMOTORES,2655565,,8866288,Casa Central - SP,Daños Materiales Autos,,,'2023-06-05 11:00:25','2019-04-17 14:29:28','2019-04-17 14:40:06',Resuelto,,
190417-000657,,,,Daños Materiales Autos,Verónica Tamburro,Llamada entrante,,,Solucionado,,199072,419159,,AUS1 - AUTOMOTORES,2654866,,3437446,Ampliación de denuncia,Daños Materiales Autos,,,'2023-06-05 11:00:25','2019-04-17 11:23:39','2019-04-17 11:31:44',Resuelto,,
190417-001468,,,,Cleas,Estefania Galdo,Llamada entrante,,,Solucionado,,199223,590159,,AUS1 - AUTOMOTORES,2655637,,7930034,Casa Central - SP,Daños Materiales Autos,,,'2023-06-05 11:00:25','2019-04-17 14:48:39','2019-04-17 15:13:06',Resuelto,,
190416-002582,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,198954,589638,,AUS1 - AUTOMOTORES,2654208,,225543,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-16 21:15:06','2019-04-16 21:15:06',Resuelto,,
190417-000237,,,,Emisión Masivos,Santiago Peirano,Llamada entrante,,,Solucionado,,,358151,,AUS1 - AUTOMOTORES,2654464,,6079682,Reducción de cobertura,,,,'2021-04-28 13:20:00','2019-04-17 09:55:27','2019-04-22 11:38:17',Resuelto,,
190417-001593,,Certificado de Cobertura,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,541340,,AUS1 - AUTOMOTORES,2655744,,1366857,Certificado de cobertura,,,'2019-04-17 15:17:05','2021-04-28 13:20:00','2019-04-17 15:17:05','2019-04-17 15:17:05',Resuelto,,
190417-001854,,,,Daños Materiales Autos,Usuario WS,Oficina Virtual,,,Solucionado,,199311,582523,,AUT1 - AUTOMOTORES,2656000,,166717,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-17 16:38:06','2019-04-17 16:38:06',Resuelto,,
190417-002126,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,199372,590378,,AUT1 - AUTOMOTORES,2656256,,2980277,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-17 18:05:02','2019-04-17 18:05:02',Resuelto,,
190418-000082,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,199414,243180,,APR1 - AUTOMOTORES,2656512,,8072706,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-18 10:34:30','2019-04-18 10:34:30',Resuelto,,
190418-000345,,Certificado de Cobertura,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,462174,,AUS1 - AUTOMOTORES,2656768,,526711,Certificado de cobertura,,,'2019-04-18 17:48:26','2021-04-28 13:20:00','2019-04-18 17:48:26','2019-04-18 17:48:26',Resuelto,,
190420-000007,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,590668,,AUS1 - AUTOMOTORES,2657024,,3834329,Certificado Mercosur/tarjeta de circulación,,,'2019-04-20 09:42:38','2021-04-28 13:20:00','2019-04-20 09:42:38','2019-04-20 09:42:38',Resuelto,,
190421-000092,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,199631,590764,,AUS1 - AUTOMOTORES,2657280,,7737922,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-21 16:45:52','2019-04-21 16:45:52',Resuelto,,
190422-000230,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,199704,590870,,APR1 - AUTOMOTORES,2657536,,8287799,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-22 09:48:15','2019-04-22 09:48:15',Resuelto,,
190422-000504,,,,Emisión Masivos,Joaquin Veron,Especialistas,,,Solucionado,,,590966,,AUS1 - AUTOMOTORES,2657792,,8987111,Inspección por previa,,,,'2021-04-28 13:20:00','2019-04-22 10:44:54','2019-05-02 12:16:04',Resuelto,,
190422-001320,,,,Oficina Mendoza,Silvina Curto,Carta,,,Solucionado,,,591265,,AUT1 - AUTOMOTORES,2658560,Siniestro Jet,7310821,Siniestro Jet,,,,'2021-04-28 13:20:00','2019-04-22 13:24:00','2019-04-23 09:48:59',Resuelto,,
190422-001601,,,,Emisión Masivos,Usuario WS,Oficina Virtual,,,Solucionado,,3281,349049,,HOM1 - SEGURO DEL HOGAR,2658816,,1859348,Precio,,,,'2021-04-28 13:20:00','2019-04-22 14:31:20','2019-04-22 14:31:20',Resuelto,,
190422-002136,,,,Emisión Masivos,Natalia Parodi,Llamada entrante,,,Solucionado,,,530199,,AUS1 - AUTOMOTORES,2659328,,7437710,10 cuotas con un descuento del 15 %,,,,'2021-04-28 13:20:00','2019-04-22 16:44:44','2019-04-22 17:19:44',Resuelto,,
190422-002411,,,,Riesgos Varios Casa Central,Usuario WS,FDU - Call Center,,,Solucionado,,200109,591619,,HOM1 - SEGURO DEL HOGAR,2659584,,2412938,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-04-22 18:15:26','2019-04-22 18:15:26',Resuelto,,
190423-000068,,,,Emisión Masivos,Romina Suasnavar,Llamada entrante,,,Solucionado,,,591700,,HOM1 - SEGURO DEL HOGAR,2659840,,3172182,Datos personales,,,,'2021-04-28 13:20:00','2019-04-23 09:05:17','2019-04-23 11:47:51',Resuelto,,
190423-000619,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,200270,576853,,AUT1 - AUTOMOTORES,2660352,,1288189,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-23 11:07:29','2019-04-23 11:07:29',Resuelto,,
190423-000879,,,,Riesgos Varios Casa Central,Usuario WS,FDU - Call Center,,,Solucionado,,200326,559226,,HOM1 - SEGURO DEL HOGAR,2660608,,2529767,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-04-23 11:56:41','2019-04-23 11:56:41',Resuelto,,
190423-001417,,,,Drive in Libertador,Candela Ferros,Llamada entrante,,,Solucionado,,200412,304941,,AUS1 - AUTOMOTORES,2661120,,7929265,Drive in Libertador,,,,'2021-04-28 13:20:00','2019-04-23 14:07:26','2019-04-25 10:41:39',Resuelto,,
190423-001706,,Póliza de AutoScoring,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,461426,,AUS1 - AUTOMOTORES,2661376,,1085596,Copia de póliza,,,'2019-04-23 15:22:33','2021-04-28 13:20:00','2019-04-23 15:22:33','2019-04-23 15:22:33',Resuelto,,
190423-001979,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,155548,592389,,AUI1 - AUTOMOTORES INSTITUCIONES,2661632,,6844665,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-23 16:39:18','2019-04-23 16:39:18',Resuelto,,
190423-002230,,,,Emisión Masivos,Andrea Sotnik,Llamada entrante,,,Solucionado,,,426221,,AUS1 - AUTOMOTORES,2661888,,761816,Venta,,2019-04-23,,'2021-04-28 13:20:00','2019-04-23 18:22:32','2019-04-23 18:22:32',Resuelto,,
190424-000677,,,,Mailing,Andrea Dominguez,Llamada entrante,,,Solucionado,,,583620,,AUS1 - AUTOMOTORES,2662656,,1957502,Copia de póliza,,,,'2021-04-28 13:20:00','2019-04-24 11:44:05','2019-04-25 11:01:47',Resuelto,,
190424-001218,,,,Oficina Cordoba,Milagros Vita,Llamada entrante,,,Solucionado,,200815,534439,,HOM1 - SEGURO DEL HOGAR,2663168,,7688495,Córdoba - RV,,,,'2021-04-28 13:20:00','2019-04-24 13:53:20','2019-04-24 15:11:26',Resuelto,,
190424-001747,,,,Riesgos Varios Casa Central,Usuario WS,FDU - Call Center,,,Solucionado,,200912,593106,,HOM1 - SEGURO DEL HOGAR,2663680,,7896419,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-04-24 16:27:01','2019-04-24 16:27:01',Resuelto,,
190417-000251,,,,Daños Materiales Autos,Usuario WS,FDU - Oficinas del Interior,,,Solucionado,,199009,561095,,AUT1 - AUTOMOTORES,2654465,,4337187,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-17 09:55:30','2019-04-17 09:55:30',Resuelto,,
190417-000516,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,455258,,AUS1 - AUTOMOTORES,2654721,,6689817,Certificado Mercosur/tarjeta de circulación,,,'2019-04-17 10:52:21','2021-04-28 13:20:00','2019-04-17 10:52:21','2019-04-17 10:52:21',Resuelto,,
190417-001046,,Certificado de Mercosur,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,590016,,AUS1 - AUTOMOTORES,2655233,,6129088,Certificado Mercosur/tarjeta de circulación,,,'2019-04-17 12:43:28','2021-04-28 13:20:00','2019-04-17 12:43:28','2019-04-17 12:43:28',Resuelto,,
190417-001311,,,,Emisión Masivos,Carolina Irigoyen,Llamada entrante,,,Solucionado,,,563657,,HOM1 - SEGURO DEL HOGAR,2655489,,8954989,Reducción de cobertura - Hogar,,,,'2021-04-28 13:20:00','2019-04-17 14:00:29','2019-04-24 17:59:09',Resuelto,,
190417-001590,,,,Telecobranzas,Daniela Simari,Llamada entrante,,,Solucionado,,,378144,,HOM1 - SEGURO DEL HOGAR,2655745,,7259223,Cupón de pago,,,,'2021-04-28 13:20:00','2019-04-17 15:17:12','2019-04-17 15:17:12',Resuelto,,
190417-001851,,,,Drive in Lanus,Daniela Simari,Llamada entrante,,,Solucionado,,199310,465232,,AUS1 - AUTOMOTORES,2656001,,4141454,Drive in Lanus,,,,'2021-04-28 13:20:00','2019-04-17 16:38:18','2019-04-23 09:16:49',Resuelto,,
190417-002119,,,,Riesgos Varios Casa Central,Andrea Sotnik,Llamada entrante,,,Solucionado,,199153,512912,,HOM1 - SEGURO DEL HOGAR,2656257,,8869327,Riesgos Varios Tecnosonik,,,,'2021-04-28 13:20:00','2019-04-17 18:05:22','2019-04-24 17:44:36',Resuelto,,
190418-000080,,,,Oficina Mendoza,Eugenia Bartolomé,Llamada entrante,,,Solucionado,,,542576,,APA1 - PRENDAS HSBC,2656513,,2291209,Mendoza - SP,,,,'2021-04-28 13:20:00','2019-04-18 10:35:24','2019-04-22 09:46:17',Resuelto,,
190418-000346,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,529571,,AUS1 - AUTOMOTORES,2656769,,7943004,Certificado Mercosur/tarjeta de circulación,,,'2019-04-18 17:49:32','2021-04-28 13:20:00','2019-04-18 17:49:32','2019-04-18 17:49:32',Resuelto,,
190421-000093,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,199632,590766,,AUS1 - AUTOMOTORES,2657281,,6001020,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-21 17:42:47','2019-04-21 17:42:47',Resuelto,,
190422-000512,,,,Daños Materiales Autos,Usuario WS,Oficina Virtual,,,Solucionado,,199761,590970,,AUT1 - AUTOMOTORES,2657793,,7945296,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-22 10:45:11','2019-04-22 10:45:11',Resuelto,,
190422-001056,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,199872,591174,,AUS1 - AUTOMOTORES,2658305,,1066150,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-22 12:30:40','2019-04-22 12:30:40',Resuelto,,
190422-001880,,,,Emisión Masivos,Usuario WS,Oficina Virtual,,,Solucionado,,3281,591426,,HOM1 - SEGURO DEL HOGAR,2659073,,3615000,Decisión del asegurado,,,,'2021-04-28 13:20:00','2019-04-22 15:36:52','2019-04-22 15:36:52',Resuelto,,
190422-002144,,,,Daños Materiales Autos,Usuario WS,Oficina Virtual,,,Solucionado,,20364,390131,,AUS1 - AUTOMOTORES,2659329,,5965952,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-04-22 16:45:03','2019-04-22 16:45:03',Resuelto,,
