Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161216-001480,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,ICO1 - INTEGR.COMERCIO,1154185,,7860169,Pago telefónico,,,,'2021-04-28 13:20:00','2016-12-16 09:20:50','2016-12-16 09:20:50',Resuelto,,
161216-001481,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1154186,,1685105,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-12-16 09:20:51','2016-12-16 09:20:51',Resuelto,,
161216-001482,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1154187,,1677015,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-12-16 09:20:52','2016-12-16 09:20:52',Resuelto,,
161216-001485,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,1154190,,7860081,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-12-16 09:20:52','2016-12-16 09:20:52',Resuelto,,
161216-001486,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,1154191,,7860081,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-12-16 09:20:53','2016-12-16 09:20:53',Resuelto,,
161216-001488,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,1154193,,7862081,No califica,,,,'2021-04-28 13:20:00','2016-12-16 09:20:53','2016-12-16 09:20:53',Resuelto,,
161216-001489,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,1154194,,7861425,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-12-16 09:20:53','2016-12-16 09:20:53',Resuelto,,
161216-001491,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,1154196,,1684945,Baja de póliza,,,,'2021-04-28 13:20:00','2016-12-16 09:20:53','2016-12-16 09:20:53',Resuelto,,
161216-001493,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,1154199,,7860081,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-12-16 09:20:56','2016-12-16 09:20:56',Resuelto,,
161216-001494,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,1154200,,7860081,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-12-16 09:20:56','2016-12-16 09:20:56',Resuelto,,
