Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161111-029118,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534186,,4832601,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-10 22:54:45','2016-11-10 22:54:45',Resuelto,,
161111-029119,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534187,,7005010,Corrección de propuesta,,,,'2021-04-28 13:20:00','2016-11-10 22:54:45','2016-11-10 22:54:45',Resuelto,,
161111-029121,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534189,,4703630,4 cuotas con un descuento del 25 %,,,,'2021-04-28 13:20:00','2016-11-10 22:54:45','2016-11-10 22:54:45',Resuelto,,
161111-029134,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Especialistas,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534202,,5488597,Referidos,,,,'2021-04-28 13:20:00','2016-11-10 22:54:45','2016-11-10 22:54:45',Resuelto,,
161111-029136,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534204,,2544413,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-10 22:54:46','2016-11-10 22:54:46',Resuelto,,
161111-029142,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,EEQ2 - SEGURO INGENIERIA,534210,,5329164,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-11-10 22:54:46','2016-11-10 22:54:46',Resuelto,,
161111-029147,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534215,,7196064,Baja de póliza,,,,'2021-04-28 13:20:00','2016-11-10 22:54:46','2016-11-10 22:54:46',Resuelto,,
161111-029148,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,534216,,6607655,Cambio de titularidad,,,,'2021-04-28 13:20:00','2016-11-10 22:54:46','2016-11-10 22:54:46',Resuelto,,
161111-029150,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534218,,3414289,Inspección por previa DDJJ,,,,'2021-04-28 13:20:00','2016-11-10 22:54:46','2016-11-10 22:54:46',Resuelto,,
161111-029151,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Comercial,,,Solucionado,,,,,AUS1 - AUTOMOTORES,534219,,1388974,,,,,'2021-04-28 13:20:00','2016-11-10 22:54:46','2016-11-10 22:54:46',Resuelto,,
