Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
160729-000416,,,Contactenos Patrimoniales,Daños Materiales Autos,Daniela Simari,Llamada entrante,,,Solucionado,,,3909,,AUS1 - AUTOMOTORES,4445,,1411339,Inspección por siniestros,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-07-29 12:03:24','2016-07-29 15:14:25',Resuelto,,
160802-000102,,,,Daños Materiales Autos,,Llamada entrante,,,Solucionado,,,4867,,AUS1 - AUTOMOTORES,5576,,4086690,Inspección por siniestros,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-02 10:32:53','2016-08-03 13:42:39',Resuelto,,
160802-000243,,,,Daños Materiales Autos,Tomas Layus,Llamada entrante,,,Solucionado,,,4980,,AUS1 - AUTOMOTORES,5694,,609106,Inspección por siniestros,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-02 12:38:01','2016-08-02 13:07:20',Resuelto,,
160804-000285,,,,,Franco Demarchi,Llamada entrante,,,Solucionado,,,5728,,HOM1 - SEGURO DEL HOGAR,6595,,2268250,Riesgos Varios Casa Central,Riesgos Varios Casa Central,,,'2023-06-05 11:00:25','2016-08-04 13:40:52','2016-08-05 11:00:20',Resuelto,,
160805-000078,,,,,Silvia Lardapide,Llamada entrante,,,Solucionado,,,5853,,HOM1 - SEGURO DEL HOGAR,6775,,999349,Riesgos Varios Casa Central,Riesgos Varios Casa Central,,,'2023-06-05 11:00:25','2016-08-05 10:21:10','2016-08-05 11:41:53',Resuelto,,
160805-000141,,,Contactenos Patrimoniales,Daños Materiales Autos,Romina Gabriela Callero,Llamada entrante,,,Solucionado,,,2842,,APR1 - AUTOMOTORES,6809,Daños materiales Casa Central,3511369,Daños materiales Casa Central,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-05 10:56:55','2016-08-08 11:51:01',Resuelto,,
160805-000254,,,Contactenos Patrimoniales,Daños Materiales Autos,Tomas Layus,Llamada entrante,,,Solucionado,,,5977,,AUS1 - AUTOMOTORES,6892,,6238344,Inspección por siniestros,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-05 11:43:24','2016-08-05 13:09:20',Resuelto,,
160806-000001,,,,Daños Materiales Autos,Gisele Ares,Llamada entrante,,,Solucionado,,,6067,,AUS1 - AUTOMOTORES,6991,,406193,Inspección por siniestros,Daños Materiales Autos,,'2016-08-06 01:06:01','2023-06-05 11:00:25','2016-08-06 01:06:01','2016-08-08 10:08:24',Resuelto,,
160808-000373,,,,Daños Materiales Autos,Julieta Alonso,Llamada entrante,,,Solucionado,,,6327,,AUS1 - AUTOMOTORES,7417,,299202,Daños materiales Casa Central,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-08 13:59:35','2016-08-10 10:39:35',Resuelto,,
160809-000203,,,,Riesgos Varios Casa Central,Tomas Layus,Llamada entrante,,,Solucionado,,,6572,,HOM1 - SEGURO DEL HOGAR,7673,,1997580,Riesgos Varios Casa Central,Riesgos Varios Casa Central,,'2016-08-10 16:39:24','2023-06-05 11:00:25','2016-08-09 11:59:06','2016-08-10 16:39:24',Resuelto,,
160818-000181,,,,Daños Materiales Autos,Sabrina Diaz,Llamada entrante,,,Solucionado,,,8063,,AUS1 - AUTOMOTORES,9443,,3404459,Inspección por siniestros,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-18 13:59:25','2016-08-23 09:52:46',Resuelto,,
160822-000170,,,,Daños Materiales Autos,Vanesa Mühlmann,Llamada entrante,,,Solucionado,,,5288,,AUS1 - AUTOMOTORES,10074,,1331410,Daños materiales Casa Central,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-22 11:44:03','2016-08-23 09:58:20',Resuelto,,
160824-000383,,,,Drive in Ciudadela,Gisele Ares,Llamada entrante,,,Solucionado,,,9335,,AUS1 - AUTOMOTORES,11023,,1155373,Daños materiales drive in Ciudadela,Drive In Ciudadela,,,'2023-06-05 11:00:25','2016-08-24 23:35:09','2016-08-25 12:42:47',Resuelto,,
160830-000302,,,,Daños Materiales Autos,Cecilia Salazar,Llamada entrante,,,Solucionado,,,10762,,AUS1 - AUTOMOTORES,12806,,7877142,Inspección por siniestros,Daños Materiales Autos,,,'2023-06-05 11:00:25','2016-08-30 12:36:51','2016-09-01 14:43:12',Resuelto,,
