Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
191010-000314,,,,Daños Materiales Autos,Carolina Irigoyen,Llamada entrante,,,Solucionado,,248994,755368,,AUT1 - AUTOMOTORES,2914233,,3036089,Drive in Centro,Daños Materiales Autos,,'2019-10-10 11:49:18','2023-06-05 11:00:25','2019-10-10 10:15:59','2019-10-10 12:09:21',Resuelto,,
191010-000681,,,,Supervisores CAC,Lionel Glasberg,Llamada entrante,,,Solucionado,,,,,Seguros Todos,2914560,,8983577,Cliente a contactar - Otros,,,'2019-10-10 13:40:24','2021-04-28 13:20:00','2019-10-10 11:41:20','2019-10-10 13:40:24',Resuelto,,
191010-001216,,Certificado de Mercosur,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,708289,,AUS1 - AUTOMOTORES,2915072,,8986703,Certificado Mercosur/tarjeta de circulación,,,'2019-10-10 14:09:31','2021-04-28 13:20:00','2019-10-10 14:09:31','2019-10-10 14:09:31',Resuelto,,
191010-001485,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,249972,756981,,AUS1 - AUTOMOTORES,2915328,,7945875,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-10-10 15:31:17','2019-10-10 15:31:17',Resuelto,,
191010-001769,,,,Emisión Masivos,Milagros Vita,Canal productor,,,Solucionado,,,741558,,AUS1 - AUTOMOTORES,2915584,,405532,Venta,,2019-09-30,,'2021-04-28 13:20:00','2019-10-10 17:07:06','2019-10-11 15:29:01',Resuelto,,
191010-002039,,,,Daños Materiales Autos,Usuario WS,FDU - Call Center,,,Solucionado,,250068,757187,,AUS1 - AUTOMOTORES,2915840,,8340893,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-10-10 19:10:27','2019-10-10 19:10:27',Resuelto,,
191011-000183,,,,Robo / Destruccion Total,Ana Mariela Borzone,Llamada entrante,,,Solucionado,,212019,489276,,APR1 - AUTOMOTORES,2916096,,7278133,Casa Central - ST,,,,'2021-04-28 13:20:00','2019-10-11 09:56:27','2019-10-15 13:22:07',Resuelto,,
191011-000464,,,,Daños Materiales Autos,Usuario WS,Oficina Virtual,,,Solucionado,,250159,757382,,AUT1 - AUTOMOTORES,2916352,,3423929,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-10-11 11:13:40','2019-10-11 11:13:40',Resuelto,,
191011-000734,,Constancia de pago de poliza,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,728902,,AUS1 - AUTOMOTORES,2916608,,8989685,Constancia de pago,,,'2019-10-11 12:29:25','2021-04-28 13:20:00','2019-10-11 12:29:25','2019-10-11 12:29:25',Resuelto,,
191011-001243,,,,Customer Support,Christian Conde,Llamada entrante,,,Solucionado,,,742178,,AUS1 - AUTOMOTORES,2917120,,2420286,Inspección por previa,,,,'2021-04-28 13:20:00','2019-10-11 15:27:05','2019-10-16 13:13:00',Atendido,,
191011-001547,,Certificado de Cobertura,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,343707,,AUS1 - AUTOMOTORES,2917376,,8047512,Certificado de cobertura,,,'2019-10-11 16:50:03','2021-04-28 13:20:00','2019-10-11 16:50:03','2019-10-11 16:50:03',Resuelto,,
