Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
191128-000443,,Certificado de Mercosur,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,783376,,AUS1 - AUTOMOTORES,2984448,,6950689,Certificado Mercosur/tarjeta de circulación,,,'2019-11-28 10:38:40','2021-04-28 13:20:00','2019-11-28 10:38:40','2019-11-28 10:38:40',Resuelto,,
191128-000722,,,,Emisión Masivos,Usuario WS,Oficina Virtual,veronica.tamburro,,Solucionado,,3281,769122,,AUS1 - AUTOMOTORES,2984704,,7880196,Modificaciones scoring,,2019-07-01,,'2021-04-28 13:20:00','2019-11-28 11:40:43','2019-11-28 11:40:43',Resuelto,,
191128-000982,,,,Emisión Masivos,Usuario WS,Oficina Virtual,alejo.monaco,,Solucionado,,3281,783579,,HOM1 - SEGURO DEL HOGAR,2984960,,3292935,Problemas económicos,,2019-12-01,,'2021-04-28 13:20:00','2019-11-28 12:53:06','2019-11-28 12:53:06',Resuelto,,
191128-001249,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,762327,,AUS1 - AUTOMOTORES,2985216,,9044579,Certificado Mercosur/tarjeta de circulación,,,'2019-11-28 14:22:55','2021-04-28 13:20:00','2019-11-28 14:22:55','2019-11-28 14:22:55',Resuelto,,
191128-001523,,,,Emisión Masivos,Usuario WS,Oficina Virtual,PR13315580,,Solucionado,,3281,783776,,AUS1 - AUTOMOTORES,2985472,,529000,Modificaciones scoring,,2019-11-14,,'2021-04-28 13:20:00','2019-11-28 15:47:15','2019-11-28 15:47:15',Resuelto,,
191128-002063,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,783960,,AUS1 - AUTOMOTORES,2985984,,4265804,Certificado Mercosur/tarjeta de circulación,,,'2019-11-28 19:58:58','2021-04-28 13:20:00','2019-11-28 19:58:58','2019-11-28 19:58:58',Resuelto,,
191129-000741,,,,Oficina Cordoba,Lara Tazzi,Llamada entrante,,,Solucionado,,244700,746166,,APR1 - AUTOMOTORES,2986752,,1987534,Córdoba - SP,,,,'2021-04-28 13:20:00','2019-11-29 12:03:52','2019-12-02 15:28:43',Resuelto,,
191129-001021,,,,Emisión Masivos,Yamila Salom,Comercial,,,Solucionado,,,784359,,AUS1 - AUTOMOTORES,2987008,,4070041,Scoring,,,,'2021-04-28 13:20:00','2019-11-29 13:41:16','2019-12-02 14:21:16',Resuelto,,
191129-001303,,,,Riesgos Varios Casa Central,Facundo Delorenzo,Llamada entrante,,,Solucionado,,,591856,,HOM1 - SEGURO DEL HOGAR,2987264,,6893061,Casa Central - RV,,,'2019-12-02 13:56:21','2021-04-28 13:20:00','2019-11-29 15:20:49','2019-12-02 13:56:21',Resuelto,,
191129-001850,,,,Riesgos Varios Casa Central,Camila Echave,Llamada entrante,,,Solucionado,,263824,738406,,HOM1 - SEGURO DEL HOGAR,2987776,,7139078,Riesgos Varios Tecnosonik,,,,'2021-04-28 13:20:00','2019-11-29 18:39:59','2019-11-29 18:39:59',Atendido,,
191130-000157,,Tarjeta de Circulacion,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,720549,,AUS1 - AUTOMOTORES,2988032,,8335202,Certificado Mercosur/tarjeta de circulación,,,'2019-11-30 13:42:44','2021-04-28 13:20:00','2019-11-30 13:42:44','2019-11-30 13:42:44',Resuelto,,
191201-000093,,Certificado de Cobertura,,Mailing,Usuario WS,Llamada entrante,,,Solucionado,,,784834,,AUS1 - AUTOMOTORES,2988288,,7897087,Certificado de cobertura,,,'2019-12-01 14:01:27','2021-04-28 13:20:00','2019-12-01 14:01:27','2019-12-01 14:01:27',Resuelto,,
191202-000202,,,,Riesgos Varios Casa Central,Usuario WS,Oficina Virtual,PR23374619,,Solucionado,,244352,784931,,CON1 - INTEGRAL CONSORCIO,2988544,,8673541,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2019-12-02 09:34:14','2019-12-02 09:34:14',Resuelto,,
191202-000464,,,,Riesgos Varios Casa Central,Maria Vega,Tarea Proactiva sin contacto,,,Solucionado,,,756630,,HOM1 - SEGURO DEL HOGAR,2988800,,3830208,Casa Central - RV,,,,'2021-04-28 13:20:00','2019-12-02 10:25:38','2019-12-06 10:29:11',Resuelto,,
191202-000742,,,,Daños Materiales Autos,Usuario WS,Oficina Virtual,PR31158422,,Solucionado,,264056,785097,,AUT1 - AUTOMOTORES,2989056,,5757024,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2019-12-02 11:14:26','2019-12-02 11:14:26',Resuelto,,
191202-001559,,,,Supervisores CAC,Lucia Micaela Reges,Llamada entrante,,,Solucionado,,,,,Seguros Todos,2989824,,5518994,Cliente a contactar - Facturación,,,'2019-12-03 08:44:21','2021-04-28 13:20:00','2019-12-02 14:25:42','2019-12-03 08:44:21',Resuelto,,
191202-001821,,,,Emisión Masivos,Christian Conde,Llamada entrante,,,Solucionado,,,764259,,AUS1 - AUTOMOTORES,2990080,,8285834,Venta,,2019-12-02,,'2021-04-28 13:20:00','2019-12-02 15:45:46','2019-12-02 15:45:46',Resuelto,,
191202-002097,,,,Emisión Masivos,Dario Redondo,Canal productor,,,Solucionado,,,785593,,AUS1 - AUTOMOTORES,2990336,,3607079,Decisión del asegurado,,2019-12-01,'2019-12-02 16:49:12','2021-04-28 13:20:00','2019-12-02 16:49:12','2019-12-03 13:58:57',Resuelto,,
191202-002369,,,,Emisión Masivos,Ailen Prado,Llamada Saliente,,,Solucionado,,,785683,,HOM1 - SEGURO DEL HOGAR,2990592,,2979265,Decisión del asegurado,,2019-12-01,,'2021-04-28 13:20:00','2019-12-02 17:58:11','2019-12-02 17:58:11',Resuelto,,
